gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn
1,1,1,1,0,6,1,30,101.5224812,3,3,1.780167631,1.553269761,0
1,1,0,0,1,1,0,31,132.0683828,1,8,2.840795598,2.683249258,0
0,0,1,0,0,1,0,23,12.12045536,1,0,0.673475371,0.609599849,1
0,1,0,0,1,1,1,28,106.8761436,1,1,0.522408078,0,1
1,0,1,0,0,12,0,31,323.4359896,10,1,1.963922015,2.0929511,0
1,1,0,0,1,6,1,34,1.184940691,6,5,3.421098739,3.365469843,0
1,1,0,1,0,12,1,31,8.643677292,12,2,2.357873103,2.44763552,0
1,1,0,0,1,1,0,30,117.6514147,1,7,3.815563957,3.853970732,0
0,0,1,0,1,1,0,27,213.3287729,1,1,2.629938368,2.553711004,0
0,1,0,0,1,1,1,28,144.1686111,1,1,1.886127557,1.062713107,1
1,1,1,1,0,6,1,28,93.19541517,6,1,1.367693467,0.110711743,1
1,0,0,0,1,1,0,28,36.82672507,1,1,1.161804645,0.846093569,1
1,1,0,0,1,1,1,28,0.796595203,1,5,1.24694975,1.245404972,0
1,1,0,0,1,12,1,31,132.8585077,12,3,0.608938259,0.621908111,0
0,1,1,1,1,6,0,33,223.6851078,6,4,1.155155984,1.207464709,0
0,1,0,0,1,1,1,26,62.41295557,1,2,3.512815238,3.312015193,0
1,1,0,0,1,12,1,32,214.9450996,11,5,0.699748581,0.686620487,0
0,1,1,1,1,1,1,30,205.9605497,1,4,1.003918118,1.085472972,0
1,1,1,1,1,1,1,33,143.2324518,1,2,3.611021644,3.578144432,0
1,1,1,1,1,1,1,33,369.2343208,1,3,1.67487195,1.593046782,0
0,1,1,1,1,12,1,24,151.264651,12,6,3.007695772,2.968197377,0
0,0,1,0,1,6,0,32,327.2036337,6,1,1.357647256,1.351833921,0
0,1,0,0,1,1,0,29,142.9261956,1,6,1.995254928,1.734339633,0
1,0,1,1,1,1,0,30,25.62840601,1,4,1.763358596,1.772754455,0
0,1,0,0,1,1,0,25,193.3899127,1,0,1.587315218,1.604880771,1
0,1,1,1,1,1,0,29,39.04936013,1,5,1.076583019,0.967959718,0
1,0,1,0,1,1,1,33,8.428701201,1,4,0.408581208,0.271664075,0
1,1,0,0,1,1,1,32,442.9763554,1,1,1.884685002,1.969209535,0
0,1,0,1,1,1,1,25,265.0802115,1,8,1.639666498,1.541532393,0
1,1,1,1,1,12,0,30,221.2161905,12,9,0,0.046869991,0
0,1,0,0,1,6,1,29,230.5919409,6,9,0.750778879,0.723710992,0
0,1,0,0,1,1,1,33,73.6619388,1,2,1.01848121,1.136936055,0
1,0,1,0,1,6,0,25,224.6000165,3,2,1.729002062,1.203987189,1
0,0,1,1,1,6,0,29,58.62395169,6,2,1.972986127,1.938463938,0
0,1,0,0,1,1,0,30,106.4296675,1,3,2.427255235,1.909613227,1
1,1,0,1,1,1,0,32,13.4548596,1,1,1.899661556,1.964296618,0
0,1,0,0,1,1,0,33,7.142134856,1,8,0.653271777,0.756080774,0
0,1,1,1,1,1,0,22,169.2225916,1,1,2.314966884,1.42057628,1
1,1,0,0,1,1,0,26,113.0675035,1,12,1.112314847,1.151494038,0
1,0,0,0,1,1,0,20,304.5356486,1,1,2.484111399,2.573158715,0
0,1,0,0,1,1,0,30,40.55941738,1,26,1.663033597,1.75030128,0
0,1,0,0,1,1,0,28,96.73249679,1,1,2.168936074,2.234383478,0
0,1,1,1,0,12,1,25,226.3035456,12,2,2.052248208,2.033183112,0
1,1,0,0,1,1,0,29,235.0321455,1,6,0.618498871,0.714595538,0
1,0,1,0,1,1,1,27,123.7714785,1,1,0.372201155,0.413586047,0
1,1,0,0,1,1,0,29,87.13120561,1,0,0,0,1
0,0,0,1,1,1,0,29,217.3584485,1,2,1.597488042,1.614012376,0
0,1,1,1,0,1,0,28,180.2498284,1,5,2.722991442,2.716432738,0
1,1,0,0,1,1,1,27,139.8931067,1,0,2.322132455,1.838435581,1
0,1,0,0,1,1,0,29,311.1871868,1,1,1.991406406,1.984092222,0
1,1,1,1,1,1,0,29,178.9415303,1,0,1.430764883,0.331251276,1
1,1,1,0,1,1,0,31,192.0207868,1,6,1.285426771,1.338844114,0
1,0,1,0,1,1,1,27,155.9748511,1,1,1.548783918,1.622759211,0
1,1,0,0,1,1,0,28,167.1402101,1,4,3.046662981,3.024839956,0
1,1,1,1,0,6,0,27,274.0847632,6,8,1.895460756,1.722014715,0
0,1,0,0,1,6,1,34,44.79311793,6,4,1.178981602,1.324439877,0
1,1,1,0,1,1,1,36,131.3931354,1,15,2.26930398,2.355620918,0
0,0,0,0,1,1,0,29,214.6578053,1,1,0,0,1
1,1,1,1,1,12,0,38,242.585245,12,4,2.288493321,2.415397719,0
0,1,1,1,1,12,0,32,248.4249205,11,0,1.889913099,2.025784911,0
1,1,1,1,1,1,1,34,396.3994509,1,1,2.237812407,2.157834969,0
0,1,1,1,1,1,1,34,112.0859319,1,5,2.669548952,2.717661872,0
0,1,1,1,1,1,0,26,205.3853118,1,2,1.498636243,0.974719046,1
0,1,1,0,1,1,0,29,87.3962123,1,0,2.243814413,1.792119969,1
1,1,0,0,1,1,0,34,83.89979198,1,2,3.909420567,3.829655833,0
0,0,1,0,1,6,1,31,101.7067373,6,2,4.333893902,4.418045833,0
0,1,1,1,1,1,0,23,77.02751561,1,0,3.188502102,2.644840243,1
0,1,1,0,1,1,0,21,228.4611718,1,0,1.258921776,0.314097735,1
1,1,0,0,1,1,0,30,21.72879063,1,1,3.243459113,3.351649629,0
0,1,0,0,1,1,1,33,69.20122993,1,3,0.947035464,0.980007664,0
0,1,1,0,0,6,0,24,119.866067,6,3,1.879379723,1.889983738,0
1,1,0,0,1,1,0,28,101.0373684,1,1,2.656633669,2.865542558,0
1,1,1,1,1,6,0,32,160.3990955,6,6,3.031152266,2.997286915,0
1,1,0,1,1,12,1,31,208.8462767,12,10,2.276956145,2.127820853,0
1,1,0,0,1,1,1,32,217.8632178,1,2,1.509840077,1.616844815,0
1,1,1,0,1,6,0,32,312.7413786,4,0,0.769139139,0.780577767,0
0,1,0,0,1,1,1,28,112.225746,1,3,2.310061918,2.265327799,0
0,1,0,1,1,1,1,31,181.1590906,1,0,2.079409506,1.764481331,1
1,1,0,0,0,12,0,31,137.1157961,12,1,2.377820952,2.437695133,0
0,0,0,0,1,6,1,32,515.3926057,6,4,0,0,0
0,1,0,0,1,12,1,31,355.6267156,12,3,0.403569519,0.34506062,0
0,1,1,1,1,12,0,32,315.1766364,10,10,2.010863717,2.182067965,0
1,0,1,0,1,1,0,29,74.52692755,1,2,2.444695186,2.415605365,0
1,1,1,1,1,1,0,31,100.3281522,1,8,2.619506,2.668991336,0
0,0,1,0,1,6,1,25,11.70901129,6,1,4.445953983,4.447589729,0
0,1,0,0,0,6,0,29,70.89557498,6,15,1.710436185,1.689398079,0
0,1,0,0,1,1,1,35,230.3416764,1,1,1.977995702,1.876700652,1
1,1,1,0,0,12,1,32,15.70806979,12,18,1.42630457,1.267701366,0
1,0,1,0,1,12,1,31,5.428028898,12,4,2.911785628,2.783331682,0
1,1,0,0,1,1,0,31,207.943217,1,2,1.28655393,1.120477248,0
0,1,0,0,1,6,1,23,38.69528622,6,0,1.114606507,0.505321556,1
0,1,1,1,1,6,0,31,241.9564407,6,13,0.15313909,0.225879884,0
0,1,1,0,1,1,0,29,290.0749846,1,0,0.348909296,0,1
0,1,0,0,1,1,0,33,24.99111352,1,2,1.08385874,1.146818903,0
1,1,1,0,1,1,1,29,134.6233462,1,3,1.872952193,1.877287963,0
1,1,1,1,1,12,1,37,331.6593795,12,2,2.262742806,2.20296965,0
0,1,0,0,1,1,0,23,110.5551187,1,1,1.591830518,1.381279065,1
1,1,1,1,1,1,1,37,2.554967217,1,2,2.009047329,1.941513175,0
0,1,0,0,0,1,1,25,177.7963393,1,10,1.823102067,1.6722513,0
0,1,0,0,0,12,1,28,84.81331576,9,19,2.35276879,2.336942237,0
1,1,0,0,0,1,0,28,5.299371788,1,3,3.310725951,3.319216565,0
1,1,1,1,1,6,0,28,27.31787383,6,4,2.446000612,2.46300167,0
1,1,0,0,1,6,1,30,203.4054002,6,1,2.313525389,2.325036015,0
0,1,1,0,1,12,0,27,260.3803118,12,1,1.447522082,1.676092327,0
1,1,0,1,1,1,1,23,11.86112483,1,0,0,0,1
0,1,1,0,1,1,0,32,146.8895441,1,3,3.329656149,3.326566081,0
0,1,0,0,1,6,1,32,69.46089342,6,4,0.893409457,0.752353777,0
1,0,1,0,0,1,0,36,241.4867266,1,1,0.840222314,0.568063056,0
1,1,1,1,1,6,0,31,75.48730754,6,11,2.514545552,2.554717816,0
1,1,0,0,1,1,0,29,355.3373036,1,6,2.764181285,2.681738659,0
0,1,0,0,1,1,1,31,146.4710008,1,5,3.33603344,3.362439323,0
1,1,0,0,1,12,0,32,57.52396606,12,2,2.020413494,2.051600115,0
0,1,1,1,1,12,1,28,108.227113,10,6,3.018430528,3.064550947,0
0,1,1,1,1,1,1,32,138.3789149,1,7,0,0.0617865,0
0,1,1,0,1,12,1,34,163.4822852,12,6,3.266245995,3.207537075,0
1,1,0,0,1,1,1,34,99.29390382,1,3,2.870320259,2.923064648,0
0,0,0,0,1,1,0,30,119.9433571,1,2,0,0,1
0,1,1,0,0,1,0,27,145.276658,1,0,1.016989707,0.759688413,1
0,0,1,1,1,12,1,25,52.62374805,11,1,2.572186386,1.326487873,1
1,1,0,0,1,1,1,28,154.1628621,1,1,2.152867098,1.739606979,1
1,1,1,1,1,1,0,27,8.900123836,1,10,2.109056675,2.120397559,0
1,1,0,0,1,1,0,29,208.7506465,1,5,0.751450088,0.812234965,0
1,1,1,0,1,1,0,32,8.039850364,1,0,1.183159904,0.088125023,1
1,1,0,0,1,1,1,29,148.028935,1,3,0.390803846,0.38389228,0
1,1,1,0,1,1,0,28,3.124420548,1,2,2.341829944,1.836450986,1
1,1,1,1,1,12,0,26,100.8707269,11,1,1.763521004,0.972287441,1
1,1,0,0,1,1,1,31,159.9978719,1,2,1.045724952,1.167138282,0
1,1,0,0,1,12,0,27,232.6583764,6,2,0.936081865,0.993955999,0
0,1,1,0,1,6,1,34,349.3616286,6,11,2.420768488,2.234409949,0
0,1,1,0,1,12,1,34,293.7414581,11,2,3.381308652,3.221931114,0
0,1,1,0,1,1,0,31,51.68598807,1,4,3.582057212,3.391811403,0
0,0,0,0,1,6,0,32,32.78245911,4,4,2.226881511,2.257186447,0
0,1,1,0,1,1,1,29,165.4853549,1,1,0.70546751,0.387104013,1
0,0,0,0,1,12,1,28,106.1100967,10,3,2.558573366,2.520852499,0
0,1,0,0,1,1,1,24,8.393485751,1,0,0.769512345,0,1
0,1,0,0,1,1,0,27,128.4703008,1,2,1.30842333,0.647128406,1
1,1,0,0,1,6,0,24,85.44822435,6,1,1.27256977,0.686481592,1
0,1,0,0,1,1,1,25,19.57844781,1,3,0.456523534,0,1
1,1,1,0,1,12,0,24,225.7232328,12,2,2.078897502,2.091884522,0
0,1,0,0,1,1,1,31,2.769940566,1,1,1.255104685,1.879310969,1
1,1,1,1,1,12,1,30,241.424155,12,12,3.198597454,3.161645073,0
1,1,0,0,1,1,0,25,4.395133813,1,2,0.918524838,0.325671452,1
1,1,1,0,1,1,1,30,94.70146974,1,0,1.883777103,1.204143224,1
0,1,1,0,1,1,0,34,59.79748282,1,5,2.970614895,2.949154115,0
1,1,1,0,1,6,0,31,104.6041979,4,1,3.008667578,3.015797544,0
1,1,0,0,1,12,0,27,20.54199665,12,7,3.15463746,3.113180005,0
0,1,0,0,1,1,0,28,138.164004,1,0,1.210868093,0.605847953,1
1,0,1,0,1,1,0,32,84.282561,1,5,2.036742844,2.249659163,0
0,1,1,1,1,12,0,26,22.5770296,11,3,3.09198846,3.083479623,0
0,1,1,1,1,1,1,28,315.1752672,1,15,2.624156861,2.497496621,0
0,1,1,1,1,12,1,28,5.932281946,11,4,1.163726018,0.971589455,0
1,1,0,0,1,1,0,29,259.1072157,1,14,2.27382024,2.349721272,0
0,1,0,0,1,1,0,29,165.9188404,1,1,2.470408691,2.495465482,0
1,1,1,0,1,1,0,26,187.5348257,1,1,2.050436829,2.00211874,1
1,1,1,1,1,6,1,30,296.982481,5,2,3.105520099,3.203485308,0
0,1,0,0,0,12,1,33,122.3374441,9,0,2.783490879,2.806008818,0
1,1,1,0,1,12,0,26,281.2992537,12,0,1.74690147,1.075902161,1
1,1,1,0,1,12,0,33,76.94145899,9,0,2.313957633,1.850307704,1
0,1,0,0,1,6,0,25,34.16938286,6,1,1.743185752,1.159839488,1
1,1,0,0,1,1,0,29,55.89454994,1,1,1.605178132,0.665333912,1
0,1,1,1,1,12,1,35,145.1952364,11,3,2.772171532,2.919412905,0
0,1,1,1,1,6,1,32,243.6223448,6,6,2.506052968,2.532039591,0
1,1,0,0,0,1,1,25,233.7622945,1,0,0.831225207,0.686525173,1
1,1,1,0,0,6,1,28,109.4066071,4,12,1.656996859,1.597766274,0
0,1,1,0,1,1,0,27,148.1250786,1,0,1.781119982,1.493543462,1
0,1,0,0,1,1,1,29,105.2262882,1,1,1.616568523,1.737772795,0
0,1,1,0,1,12,0,26,86.00700807,12,3,2.468191012,2.647495317,0
1,1,0,0,1,1,1,29,242.3549173,1,1,2.591421229,2.624385893,0
0,1,1,1,1,6,0,38,41.28762964,6,9,3.354540559,3.207608852,0
0,1,1,0,1,12,0,27,24.45936879,12,2,2.663320617,2.61680788,0
0,1,1,1,1,1,0,32,266.4375257,1,0,2.538824006,2.539267764,0
0,1,1,1,0,12,0,31,129.5211921,12,3,0.611742556,0.552637899,0
1,1,0,0,1,1,0,28,50.23124659,1,1,3.021558075,3.241357273,1
1,1,0,1,1,1,0,28,12.81500265,1,2,1.222762555,0.612762658,1
1,1,1,1,1,12,1,26,199.501236,12,5,0,0,0
0,0,1,0,1,6,0,32,372.1969736,4,2,0.834156164,0.901205284,0
0,1,0,0,1,1,0,33,339.3961033,1,7,1.957221588,2.086496072,0
0,1,0,0,1,1,0,27,20.95011284,1,2,0.523116786,0.616271725,0
0,1,1,0,1,12,0,29,69.40725017,10,9,3.529887188,3.546905867,0
0,1,1,1,1,1,0,27,106.4694754,1,2,1.853296455,1.271541178,1
1,1,0,0,1,1,1,27,115.6596518,1,1,0.516201047,0,1
1,1,0,0,0,1,1,32,11.5332095,1,20,2.272122793,2.487435953,0
0,1,0,0,1,1,0,27,79.58589031,1,8,2.880316869,3.257236244,0
1,1,0,0,1,1,1,30,46.5079686,1,9,2.806037607,2.944609884,0
0,1,1,1,1,12,1,32,321.0391665,12,8,1.172737186,1.119296893,0
1,1,1,1,1,1,1,25,224.7865748,1,15,2.852073612,2.878882967,0
0,0,0,0,1,1,0,33,182.9605142,1,2,3.033531762,3.249252967,0
0,1,1,0,1,6,1,27,211.2575495,6,3,2.984066567,2.971847472,0
0,1,1,0,1,1,0,34,133.2735177,1,1,1.674653471,1.459455253,1
1,1,0,0,1,6,1,36,198.189377,5,3,3.697440678,3.880265164,0
0,1,0,0,1,1,0,31,192.3238629,1,0,1.903903585,1.285870477,1
0,1,1,1,1,1,1,30,179.3404989,1,0,2.570381551,2.576688345,0
0,1,1,0,1,12,1,28,0.993240124,12,2,0.544631511,0.532543154,0
0,1,0,0,1,12,1,28,258.2415155,11,6,2.853807625,2.75017632,0
1,1,1,1,1,12,1,30,181.002896,12,7,0.561016625,0.565700507,0
1,1,1,1,1,6,1,33,60.30236762,6,1,2.38132072,2.522189103,0
1,1,0,1,1,1,1,26,210.4587478,1,5,2.421835703,2.336439531,0
1,0,0,0,1,1,1,27,140.8167179,1,0,0.158709351,0,1
0,1,1,1,1,12,1,26,96.17802383,12,6,0.63931062,0.577858816,0
1,0,0,0,1,1,0,25,120.8964649,1,0,0.594069313,0.130168692,1
1,1,1,0,1,1,0,33,296.0408722,1,4,3.084568305,3.26177521,0
0,1,0,0,1,1,0,27,69.2318448,1,4,1.502147084,1.361153965,0
1,1,0,0,1,1,0,31,152.7944757,1,2,0.605093383,0.304265178,1
1,1,0,0,1,12,0,34,67.57984992,12,3,0.960267783,1.054448218,0
0,1,1,0,1,1,0,27,148.9569915,1,2,0.445332959,0.233666449,1
1,1,1,0,1,12,0,30,248.1859105,12,5,1.872141586,1.834113312,0
0,1,1,1,1,12,1,30,377.0938277,6,5,0.22168843,0.362742446,0
1,1,0,0,1,1,1,21,42.72150191,1,1,2.507653906,2.812503348,1
1,1,0,0,1,6,1,33,156.4762502,6,3,2.815872444,2.790480516,0
0,1,1,1,1,1,0,31,35.14518806,1,7,0.435671209,0.42464644,0
1,1,1,0,0,12,1,28,188.4038653,11,1,2.193232614,1.380942373,1
0,0,0,0,1,1,0,29,59.20225945,1,1,2.031536929,1.082313458,1
0,0,1,0,1,12,0,25,213.6840244,12,2,0.633322995,0.541691543,0
0,1,0,0,1,1,0,34,124.7282042,1,14,1.961099953,2.013307652,0
1,1,1,1,1,6,1,28,118.5595218,6,4,2.771893859,2.855788502,0
0,1,0,1,1,1,0,24,84.03725036,1,3,1.892467617,1.935355219,0
1,1,1,0,1,6,0,32,217.3771686,6,5,1.342644553,1.119787257,0
1,1,1,1,1,6,0,28,3.700948257,6,2,2.312164942,2.279385573,0
0,1,0,0,1,1,0,30,89.54119748,1,1,1.855965939,0.302484279,1
0,1,1,0,1,1,0,26,170.5381539,1,1,1.582308713,0.703820853,1
0,1,0,0,1,1,0,33,142.2185243,1,4,0.590503226,0.820739217,0
0,1,1,0,1,12,0,27,98.68598585,12,8,0.516892959,0.614981291,0
0,1,0,0,1,1,0,33,253.2427036,1,3,1.306742139,1.447407441,0
1,1,0,0,1,1,1,28,20.49079384,1,1,2.737433338,2.11086091,1
1,1,1,0,0,12,0,28,6.100359409,11,1,0,0,0
1,0,0,0,1,6,0,29,217.1662182,6,8,1.236885657,1.132979433,0
0,1,1,1,1,6,0,29,389.2654589,5,5,1.66415451,1.656340725,0
1,1,1,1,1,12,1,29,279.6858687,10,4,1.789042535,1.764484214,0
1,1,0,1,1,1,1,32,28.984669,1,0,1.061489217,0.327702507,1
0,0,1,0,1,1,0,28,178.8458266,1,5,1.816383573,1.912492147,0
1,1,1,1,1,12,1,29,77.3876257,11,3,2.964097094,3.040982139,0
1,1,1,0,1,12,0,29,157.727843,11,16,2.026086311,2.120761737,0
0,1,0,0,1,1,0,25,372.0599139,1,0,1.777663321,1.11760747,1
0,1,1,1,1,1,0,24,158.2089512,1,3,1.499483419,1.301922607,1
0,0,1,0,1,1,0,31,78.79411914,1,2,2.505449106,2.510375932,0
0,1,0,0,1,1,0,32,326.5204608,1,5,0.562640973,0.632326105,0
0,1,0,0,1,1,0,27,62.75503679,1,3,1.310948072,0.446056806,1
1,1,1,1,1,12,0,28,257.1763899,7,14,3.283130909,3.21057079,0
1,0,1,0,1,6,0,39,113.5472535,6,7,3.685728246,3.886263023,0
0,1,0,0,0,1,0,29,54.50702994,1,3,1.832083153,1.236577173,1
0,1,0,0,1,1,0,29,289.0654872,1,3,2.972380776,2.868042772,0
0,1,0,0,0,6,1,35,70.98492633,2,1,2.67376686,2.750781289,0
1,0,1,1,1,12,0,32,139.5405244,12,6,2.836168236,2.973266941,0
1,1,0,0,1,12,1,25,48.15528211,10,0,1.689700066,1.645644316,0
1,0,1,0,1,6,1,23,58.5081004,6,1,2.258813884,2.346880975,0
0,1,0,0,1,6,0,29,164.5550334,6,2,1.047380765,1.053659187,0
1,1,0,0,1,6,1,23,7.218641619,6,0,2.588136423,2.340501796,1
0,1,1,1,1,12,1,30,149.5027912,12,1,1.956281825,2.110844465,0
0,1,1,0,1,1,0,30,149.7842085,1,4,1.931587643,1.730921512,0
0,1,0,0,1,12,0,31,241.9689116,12,4,1.968098633,1.756819703,0
0,1,1,1,1,6,0,35,196.4403607,6,3,0.624704358,0.649683191,0
1,1,1,0,0,6,0,30,141.7583605,4,3,1.893257292,1.86927972,0
1,0,1,0,1,12,1,28,338.4193945,10,7,1.636704823,1.630601124,0
1,1,0,0,1,1,1,25,148.6905172,1,1,2.810619135,2.91181507,0
0,1,1,1,1,6,0,34,93.00243912,6,4,2.921922035,2.945273689,0
0,1,1,1,0,1,0,32,357.3479755,1,10,0.265597825,0.337859037,0
1,1,0,0,1,1,1,30,137.8353143,1,13,1.787706873,1.856281791,0
1,1,0,1,0,1,1,32,88.80894656,1,15,2.96702937,3.066051826,0
0,1,0,0,1,1,0,28,71.12360581,1,1,1.461706871,0.081210207,1
0,1,1,0,1,12,1,35,1.662057641,11,6,1.041475962,0.981801394,0
0,1,0,0,1,1,1,26,277.8824879,1,3,2.38032872,2.543671691,0
0,1,1,1,1,1,1,25,4.597707236,1,2,1.545907751,0.795567342,1
0,0,0,0,1,1,0,26,117.8504017,1,1,1.534496242,1.474630321,0
1,1,1,0,1,12,0,28,3.977794628,11,2,1.528125712,1.43458698,0
0,1,1,1,1,1,1,35,161.8729406,1,3,1.89668652,1.78375585,0
1,1,1,1,1,1,0,30,123.2927927,1,9,3.296183692,3.43179649,0
0,1,1,1,1,1,0,29,91.72067944,1,1,2.686537161,2.802172644,0
0,1,0,0,1,1,0,23,19.92174779,1,0,0.284961997,0.033128609,1
0,1,1,0,1,1,1,33,204.6678024,1,1,0.387635317,0.477012081,0
1,1,1,1,1,6,1,28,117.22439,6,9,2.593352447,2.642220774,0
1,1,1,0,1,12,0,36,85.13967924,11,3,2.235837954,2.113850662,0
1,1,1,0,1,6,0,29,181.0796461,5,2,1.796251783,1.685170948,0
0,1,1,0,1,12,0,31,249.7079934,11,4,3.351569213,3.229318418,0
0,1,0,0,1,1,0,33,131.7147704,1,4,1.379197145,1.357018336,0
0,1,1,1,1,12,1,34,264.9902883,12,5,2.759221375,2.80848484,0
0,1,1,0,1,12,1,32,306.9244776,9,5,2.127083771,2.065861075,0
0,0,0,0,1,1,0,26,136.5671294,1,0,1.348232204,0.710400031,1
1,0,1,1,1,6,1,25,135.4998502,5,2,0.856899993,1.033939402,0
0,1,0,0,1,12,0,32,113.714069,9,8,2.964730764,2.911843065,0
1,1,0,0,1,1,0,31,128.556662,1,11,2.490960434,2.355622668,0
1,1,0,1,1,12,1,24,114.3182357,12,6,1.214212859,1.29712615,0
1,1,1,1,1,1,1,25,135.3931758,1,1,1.496656266,0.992315266,1
0,1,0,0,1,1,1,37,90.79075048,1,4,3.547834729,3.576007677,0
0,1,1,0,1,1,0,31,15.35637212,1,1,1.543689595,1.544273135,0
0,1,1,1,1,1,1,29,27.60340453,1,0,2.13249891,2.345472344,0
0,1,1,0,1,6,1,29,0.556351893,4,6,3.650142095,3.633426034,0
0,1,0,0,1,1,0,28,80.89394774,1,2,0.547046335,0.318289903,1
1,1,0,0,1,1,1,31,329.2944207,1,8,2.56038656,2.406633235,0
0,0,0,0,1,1,0,29,30.55209069,1,1,1.667618206,1.822988121,0
0,0,1,0,1,1,0,33,11.43771833,1,1,2.00812932,2.03248691,0
1,0,0,0,1,1,0,31,290.594473,1,1,3.078770877,3.151323313,0
1,1,1,1,1,1,1,31,221.5578743,1,5,2.09890426,2.052060589,0
1,1,0,0,1,1,1,28,7.614527693,1,2,1.920819378,1.737226662,1
0,1,0,0,1,6,0,31,89.61179663,4,10,1.354928979,1.344248441,0
1,1,0,0,1,1,0,32,20.32357804,1,0,2.243069509,2.172360681,0
0,1,1,0,1,6,0,26,7.975757937,6,2,2.467860972,2.478302012,0
0,1,0,0,1,1,0,27,191.514119,1,2,2.171474795,1.796149428,1
1,1,0,0,0,6,1,33,134.022392,6,10,2.077199166,1.997619817,0
0,1,1,1,1,12,0,29,9.729374773,7,3,2.863927417,2.976063046,0
0,1,1,1,1,1,0,23,334.1403553,1,2,1.904912067,1.859883302,1
0,1,1,1,1,12,1,34,117.7635199,10,1,3.265158374,3.2634838,0
1,1,0,0,0,1,0,26,275.9489648,1,0,2.15383428,1.847636166,1
1,1,0,0,1,1,1,19,248.6871815,1,0,0.998504689,0.836991867,0
1,1,0,0,1,1,1,21,38.28282509,1,3,3.41725585,3.429057952,0
0,1,0,0,1,1,0,26,240.9808673,1,3,1.317952393,1.360788393,0
0,1,1,0,1,1,0,24,93.0158849,1,0,1.76827399,1.257865961,1
1,1,1,0,1,6,1,27,258.0670737,6,4,2.492840642,2.556267302,0
0,1,0,0,1,12,0,34,71.73921725,12,4,2.885634522,2.898031102,0
1,1,0,1,1,1,1,35,116.2769067,1,0,3.662763242,3.763380787,0
1,1,1,0,0,12,0,35,229.6935203,11,2,0.555092062,0.343238121,0
0,1,0,1,1,1,1,32,235.9099331,1,19,0.76451573,0.843826232,0
0,1,0,0,1,1,1,26,107.5896554,1,3,2.859056888,2.937589756,0
1,1,1,1,0,6,1,34,13.41430393,5,8,3.896427326,3.939824443,0
0,0,0,0,1,6,1,28,224.975251,6,1,3.077302731,3.125543588,0
1,1,0,0,1,12,1,29,223.1080856,12,1,1.240260648,1.14708465,1
0,1,1,1,1,12,0,24,187.2240741,12,1,0.13517812,0.149979138,0
0,1,1,1,1,12,0,29,395.796245,12,6,1.44730834,1.474853282,0
0,0,0,0,1,1,1,32,138.9209254,1,7,2.272211299,2.098052958,0
1,1,0,0,1,1,0,32,165.3443285,1,2,2.971488209,3.08730522,0
1,0,0,0,0,6,0,27,231.3889299,6,4,2.043251664,2.284210939,0
1,1,0,0,1,1,0,25,36.51434989,1,3,0.143431423,0.610661375,1
1,1,1,1,0,12,1,31,172.8557657,11,3,1.464849169,1.50258146,0
0,1,1,0,1,12,0,31,230.8388142,7,3,1.901641617,1.937499944,0
0,1,1,0,1,1,0,28,112.0456386,1,2,0.507411134,0.482976301,1
1,1,0,0,1,1,1,27,48.583701,1,16,1.654287713,1.606790479,0
1,1,1,0,1,1,0,29,191.5070416,1,2,1.407770576,0.677348645,1
1,1,0,0,1,6,0,24,126.4202333,6,2,2.788533133,1.507730168,1
1,1,0,0,1,1,1,28,40.23551404,1,1,2.263425843,1.618472792,1
1,1,0,0,1,1,1,30,158.1255867,1,0,1.690530002,1.53290623,1
0,1,0,0,1,1,0,31,370.3376276,1,1,2.422424743,2.514096122,0
1,1,1,1,1,1,0,27,85.17277943,1,1,1.198344548,0.936181902,1
0,0,0,0,1,1,1,24,10.83980927,1,3,1.609230014,0.82388725,1
1,1,0,1,1,1,0,29,116.8525399,1,2,1.367760794,0.628353062,1
0,1,1,0,1,1,1,27,456.9343485,1,14,2.649488887,2.628931806,0
0,1,0,0,1,6,0,29,183.094659,5,5,1.750356325,1.797684282,0
1,1,0,0,1,1,0,28,250.3032873,1,0,0.86189834,1.524367165,1
0,1,0,0,1,1,0,31,173.1176437,1,3,1.299476679,1.305000271,0
1,1,0,0,1,6,0,34,123.2951063,6,7,1.976985224,2.135778135,0
1,1,1,1,1,1,1,27,219.123727,1,6,1.671952352,0.653310787,1
1,1,0,0,1,6,1,30,158.9743443,6,7,0.771559788,0.701829515,0
1,0,0,0,1,6,0,32,67.17766978,6,4,3.689609066,3.747831797,0
1,1,0,1,0,1,0,33,67.76813679,1,8,2.711463539,2.630317214,0
0,1,0,0,1,1,1,26,3.326196495,1,0,2.220491053,2.060425111,1
0,1,0,0,1,1,0,33,278.2044614,1,6,2.277814725,2.413135218,0
0,1,0,0,1,1,0,28,120.4576306,1,8,1.06285758,1.138593835,0
0,1,1,1,1,6,1,32,130.7112995,6,1,1.27799729,1.328133513,0
0,1,1,0,1,6,0,26,238.0487653,6,2,3.796494162,3.815189906,0
1,1,0,1,1,6,1,29,3.375953039,6,1,0,0,0
1,1,0,0,1,6,0,25,37.17063739,4,0,1.905592173,1.608635061,1
1,1,0,0,1,1,0,34,128.7876683,1,5,2.472398201,2.532523187,0
